Y,red,green,blue,vis_1,ir_2,vis_2,ir_3,vis_3,E
0,36.0,36.0,42.0,1504.0,952.0,218.0,345.0,79.0,5
0,43.0,19.0,68.0,2247.0,859.0,222.0,412.0,85.0,5
0,60.0,48.0,28.0,1591.0,1170.0,215.0,454.0,86.0,5
0,76.0,43.0,34.0,1649.0,1476.0,232.0,645.0,95.0,5
0,41.0,43.0,71.0,2665.0,1152.0,339.0,455.0,107.0,5
1,89.0,15.0,72.0,2562.0,1302.0,291.0,2017.0,50.0,5
0,49.0,61.0,61.0,2717.0,1170.0,357.0,520.0,134.0,5
0,20.0,46.0,68.0,1965.0,838.0,281.0,318.0,89.0,5
0,46.0,68.0,50.0,3055.0,1350.0,337.0,656.0,153.0,5
0,59.0,13.0,32.0,1162.0,1137.0,183.0,367.0,60.0,5
0,35.0,40.0,71.0,2847.0,1010.0,345.0,449.0,137.0,5
1,79.0,29.0,72.0,3389.0,1656.0,365.0,2016.0,49.0,5
0,52.0,40.0,21.0,1394.0,937.0,162.0,400.0,64.0,5
0,48.0,22.0,37.0,1394.0,806.0,130.0,319.0,48.0,5
1,86.0,58.0,57.0,3378.0,2020.0,421.0,2087.0,65.0,5
1,61.0,71.0,51.0,3180.0,1694.0,419.0,1976.0,50.0,5
0,34.0,1.0,59.0,1582.0,664.0,217.0,284.0,76.0,5
0,75.0,24.0,13.0,1449.0,1291.0,161.0,506.0,49.0,5
0,75.0,3.0,56.0,2283.0,1264.0,220.0,547.0,90.0,5
0,42.0,19.0,57.0,1758.0,802.0,173.0,352.0,65.0,5
0,41.0,21.0,76.0,2319.0,786.0,235.0,348.0,94.0,5
1,84.0,3.0,46.0,1563.0,1550.0,246.0,2020.0,38.0,5
1,95.0,23.0,44.0,2232.0,1728.0,281.0,2036.0,45.0,5
0,62.0,41.0,33.0,1936.0,1397.0,238.0,527.0,90.0,5
1,92.0,20.0,16.0,1375.0,1576.0,205.0,2009.0,34.0,5
1,65.0,40.0,69.0,3287.0,1593.0,368.0,2021.0,55.0,5
0,70.0,19.0,52.0,1990.0,1248.0,213.0,523.0,97.0,5
1,101.0,48.0,92.0,4890.0,1970.0,510.0,2091.0,62.0,5
1,123.0,60.0,65.0,4165.0,2880.0,569.0,2129.0,63.0,5
1,80.0,113.0,52.0,4520.0,2489.0,485.0,2144.0,66.0,5
0,41.0,47.0,76.0,2647.0,1286.0,367.0,496.0,151.0,5
1,67.0,80.0,81.0,4050.0,1771.0,426.0,2082.0,83.0,5
0,19.0,59.0,37.0,1688.0,748.0,238.0,391.0,72.0,5
1,89.0,66.0,81.0,3875.0,1809.0,467.0,2093.0,74.0,5
0,55.0,8.0,41.0,1423.0,805.0,147.0,374.0,69.0,5
0,81.0,40.0,101.0,4534.0,1966.0,469.0,848.0,172.0,5
1,75.0,51.0,39.0,2430.0,1562.0,288.0,2048.0,50.0,5
0,34.0,34.0,36.0,1554.0,851.0,181.0,288.0,49.0,5
1,71.0,80.0,64.0,4051.0,1739.0,496.0,2069.0,65.0,5
1,67.0,48.0,118.0,4570.0,1681.0,549.0,2055.0,65.0,5
0,54.0,11.0,4.0,700.0,801.0,76.0,341.0,24.0,5
0,37.0,62.0,32.0,2021.0,1015.0,193.0,497.0,111.0,5
0,54.0,41.0,7.0,1612.0,1048.0,159.0,416.0,55.0,5
1,77.0,78.0,31.0,2692.0,1727.0,324.0,2062.0,50.0,5
0,48.0,47.0,52.0,2543.0,1237.0,248.0,537.0,116.0,5
1,93.0,45.0,51.0,3179.0,1901.0,347.0,2052.0,50.0,5
0,57.0,5.0,61.0,1961.0,982.0,195.0,419.0,74.0,5
1,109.0,31.0,50.0,3408.0,2337.0,412.0,2049.0,45.0,5
0,52.0,34.0,71.0,2605.0,1216.0,336.0,543.0,127.0,5
0,40.0,42.0,46.0,1738.0,941.0,237.0,335.0,80.0,5
0,48.0,15.0,39.0,1224.0,925.0,180.0,348.0,53.0,5
1,70.0,37.0,120.0,3439.0,1939.0,509.0,2065.0,69.0,5
0,22.0,56.0,83.0,2734.0,936.0,351.0,443.0,125.0,5
0,56.0,54.0,32.0,1812.0,1480.0,266.0,562.0,87.0,5
0,62.0,20.0,49.0,1818.0,996.0,189.0,342.0,68.0,5
0,91.0,39.0,36.0,2160.0,2110.0,313.0,672.0,89.0,5
1,77.0,43.0,78.0,3371.0,1983.0,380.0,2026.0,51.0,5
1,92.0,27.0,35.0,1908.0,1731.0,221.0,2035.0,35.0,5
0,68.0,42.0,38.0,2586.0,1184.0,210.0,529.0,95.0,5
1,79.0,77.0,30.0,3038.0,1594.0,296.0,2055.0,61.0,5
0,51.0,20.0,71.0,2012.0,1296.0,276.0,400.0,114.0,5
0,60.0,50.0,59.0,2910.0,1493.0,378.0,704.0,146.0,5
1,91.0,47.0,69.0,3088.0,2130.0,406.0,2059.0,61.0,5
1,75.0,71.0,51.0,3890.0,1819.0,361.0,2042.0,56.0,5
1,89.0,37.0,61.0,3056.0,1832.0,374.0,2053.0,57.0,5
0,74.0,32.0,32.0,2014.0,1243.0,202.0,491.0,86.0,5
1,83.0,36.0,59.0,2736.0,1455.0,305.0,2029.0,39.0,5
0,78.0,19.0,125.0,3703.0,1657.0,449.0,675.0,194.0,5
1,56.0,35.0,85.0,3754.0,1117.0,377.0,1992.0,51.0,5
1,67.0,71.0,61.0,3561.0,1364.0,322.0,2016.0,60.0,5
1,89.0,36.0,70.0,3231.0,1712.0,322.0,2049.0,54.0,5
0,65.0,27.0,73.0,3264.0,1624.0,364.0,554.0,118.0,5
0,72.0,13.0,68.0,2981.0,1234.0,288.0,528.0,99.0,5
1,49.0,73.0,58.0,2891.0,1351.0,323.0,2044.0,58.0,5
0,85.0,21.0,63.0,2782.0,1754.0,313.0,703.0,118.0,5
1,77.0,53.0,80.0,3164.0,1861.0,439.0,2049.0,56.0,5
1,56.0,65.0,77.0,3895.0,1599.0,479.0,1997.0,52.0,5
1,73.0,43.0,53.0,2642.0,1375.0,329.0,2036.0,53.0,5
0,54.0,46.0,79.0,2395.0,1545.0,336.0,584.0,122.0,5
0,54.0,17.0,64.0,2443.0,1186.0,250.0,473.0,98.0,5
0,38.0,15.0,20.0,683.0,533.0,82.0,302.0,35.0,5
0,70.0,12.0,30.0,1344.0,1136.0,167.0,532.0,65.0,5
1,72.0,124.0,46.0,4428.0,2235.0,488.0,2108.0,67.0,5
0,59.0,23.0,89.0,3377.0,1232.0,305.0,588.0,131.0,5
1,73.0,38.0,88.0,2961.0,1568.0,308.0,2028.0,57.0,5
0,63.0,17.0,76.0,2442.0,1290.0,327.0,465.0,105.0,5
0,32.0,54.0,74.0,2466.0,1194.0,301.0,418.0,132.0,5
0,26.0,83.0,57.0,3070.0,1152.0,325.0,531.0,142.0,5
1,48.0,66.0,50.0,2304.0,1621.0,358.0,2025.0,52.0,5
0,36.0,59.0,24.0,2197.0,935.0,200.0,458.0,82.0,5
0,29.0,18.0,66.0,1775.0,622.0,192.0,316.0,83.0,5
0,38.0,54.0,66.0,2193.0,1234.0,279.0,522.0,135.0,5
1,71.0,13.0,75.0,2364.0,1334.0,300.0,2000.0,38.0,5
0,39.0,14.0,44.0,1186.0,814.0,160.0,281.0,56.0,5
0,33.0,61.0,40.0,2157.0,928.0,257.0,500.0,109.0,5
1,54.0,79.0,72.0,3713.0,1613.0,482.0,2026.0,58.0,5
1,80.0,80.0,66.0,3542.0,2002.0,428.0,2094.0,66.0,5
0,75.0,27.0,33.0,1709.0,1636.0,217.0,613.0,77.0,5
0,40.0,30.0,61.0,1819.0,860.0,223.0,377.0,100.0,5
0,48.0,1.0,83.0,2420.0,937.0,242.0,387.0,104.0,5
1,65.0,41.0,12.0,1591.0,1526.0,202.0,2011.0,42.0,5
0,43.0,42.0,52.0,2171.0,1243.0,249.0,508.0,105.0,5
1,92.0,58.0,63.0,2885.0,2125.0,386.0,2060.0,50.0,5
0,53.0,7.0,74.0,2135.0,1234.0,286.0,463.0,95.0,5
0,60.0,20.0,50.0,1695.0,956.0,217.0,459.0,102.0,5
1,80.0,74.0,75.0,3688.0,2471.0,542.0,2108.0,66.0,5
1,78.0,22.0,47.0,1663.0,1299.0,242.0,1993.0,34.0,5
0,67.0,17.0,36.0,1668.0,1169.0,180.0,486.0,70.0,5
1,81.0,45.0,78.0,2826.0,2008.0,461.0,2033.0,51.0,5
