Y,red,green,blue,vis_1,ir_2,vis_2,ir_3,vis_3,E
1,101.0,53.0,44.0,2784.0,2166.0,378.0,2073.0,57.0,5
0,36.0,36.0,42.0,1465.0,875.0,213.0,389.0,82.0,5
0,43.0,19.0,68.0,1963.0,911.0,238.0,393.0,97.0,5
0,60.0,48.0,28.0,2028.0,1379.0,231.0,482.0,79.0,5
1,76.0,43.0,34.0,2321.0,1453.0,234.0,2010.0,47.0,5
0,41.0,43.0,71.0,3288.0,1062.0,322.0,446.0,118.0,5
1,89.0,15.0,72.0,2982.0,1532.0,305.0,2057.0,57.0,5
0,49.0,61.0,61.0,2777.0,1382.0,348.0,599.0,154.0,5
0,20.0,46.0,68.0,2213.0,609.0,200.0,317.0,104.0,5
0,46.0,68.0,50.0,2656.0,1405.0,291.0,618.0,129.0,5
0,59.0,13.0,32.0,1119.0,1091.0,158.0,435.0,60.0,5
0,35.0,40.0,71.0,2455.0,891.0,270.0,425.0,106.0,5
1,79.0,29.0,72.0,3321.0,1838.0,333.0,2024.0,48.0,5
0,52.0,40.0,21.0,1521.0,916.0,146.0,450.0,74.0,5
0,48.0,22.0,37.0,1359.0,829.0,144.0,344.0,47.0,5
1,86.0,58.0,57.0,3348.0,2056.0,373.0,2014.0,46.0,5
1,61.0,71.0,51.0,3814.0,1739.0,363.0,2019.0,51.0,5
0,34.0,1.0,59.0,1152.0,750.0,178.0,275.0,58.0,5
1,75.0,24.0,13.0,1412.0,1150.0,152.0,1991.0,34.0,5
1,75.0,3.0,56.0,1849.0,1617.0,306.0,2018.0,44.0,5
0,42.0,19.0,57.0,1755.0,751.0,161.0,369.0,72.0,5
0,41.0,21.0,76.0,2159.0,753.0,238.0,409.0,99.0,5
0,84.0,3.0,46.0,1973.0,1585.0,254.0,632.0,99.0,5
1,95.0,23.0,44.0,2672.0,1788.0,277.0,2012.0,43.0,5
0,62.0,41.0,33.0,1595.0,1221.0,167.0,530.0,75.0,5
1,92.0,20.0,16.0,1454.0,1488.0,181.0,1996.0,28.0,5
1,65.0,40.0,69.0,2456.0,1577.0,359.0,2012.0,52.0,5
0,70.0,19.0,52.0,2040.0,1203.0,243.0,464.0,82.0,5
1,101.0,48.0,92.0,4036.0,2104.0,502.0,2076.0,57.0,5
1,123.0,60.0,65.0,3732.0,2526.0,492.0,2124.0,63.0,5
1,80.0,113.0,52.0,4375.0,2275.0,448.0,2100.0,72.0,5
0,41.0,47.0,76.0,2125.0,1259.0,313.0,490.0,118.0,5
1,67.0,80.0,81.0,3814.0,1744.0,418.0,2075.0,70.0,5
0,19.0,59.0,37.0,1810.0,644.0,188.0,385.0,86.0,5
1,89.0,66.0,81.0,3884.0,2647.0,546.0,2056.0,59.0,5
0,55.0,8.0,41.0,1571.0,941.0,179.0,395.0,61.0,5
1,81.0,40.0,101.0,3569.0,2292.0,512.0,2032.0,56.0,5
1,75.0,51.0,39.0,2309.0,1774.0,318.0,2041.0,47.0,5
0,34.0,34.0,36.0,1427.0,547.0,109.0,304.0,62.0,5
1,71.0,80.0,64.0,3602.0,2204.0,417.0,2078.0,58.0,5
1,67.0,48.0,118.0,4138.0,1878.0,468.0,2011.0,58.0,5
0,54.0,11.0,4.0,669.0,793.0,72.0,311.0,30.0,5
0,37.0,62.0,32.0,1972.0,1063.0,240.0,471.0,103.0,5
0,54.0,41.0,7.0,1191.0,1281.0,183.0,472.0,68.0,5
1,77.0,78.0,31.0,3451.0,1580.0,268.0,2074.0,48.0,5
0,48.0,47.0,52.0,2431.0,1171.0,299.0,583.0,114.0,5
1,93.0,45.0,51.0,2979.0,1815.0,327.0,2084.0,51.0,5
0,57.0,5.0,61.0,1709.0,1150.0,213.0,421.0,79.0,5
1,109.0,31.0,50.0,2796.0,1947.0,317.0,2042.0,48.0,5
0,52.0,34.0,71.0,2104.0,1211.0,332.0,467.0,102.0,5
0,40.0,42.0,46.0,2022.0,973.0,277.0,412.0,72.0,5
0,48.0,15.0,39.0,1467.0,809.0,170.0,348.0,54.0,5
1,70.0,37.0,120.0,4084.0,2079.0,624.0,2040.0,64.0,5
0,22.0,56.0,83.0,2986.0,1046.0,315.0,477.0,167.0,5
0,56.0,54.0,32.0,2197.0,1150.0,227.0,540.0,82.0,5
0,62.0,20.0,49.0,1695.0,1241.0,236.0,540.0,83.0,5
1,91.0,39.0,36.0,1609.0,1942.0,280.0,2041.0,49.0,5
1,77.0,43.0,78.0,3577.0,2117.0,469.0,2054.0,62.0,5
1,92.0,27.0,35.0,2327.0,1545.0,246.0,2007.0,42.0,5
0,68.0,42.0,38.0,2265.0,1346.0,239.0,715.0,127.0,5
1,79.0,77.0,30.0,2882.0,1878.0,358.0,2051.0,45.0,5
0,51.0,20.0,71.0,2455.0,1082.0,246.0,455.0,97.0,5
0,60.0,50.0,59.0,3483.0,1234.0,299.0,587.0,115.0,5
1,91.0,47.0,69.0,3114.0,1872.0,411.0,2034.0,56.0,5
1,75.0,71.0,51.0,3277.0,1662.0,376.0,2036.0,49.0,5
1,89.0,37.0,61.0,2693.0,1920.0,351.0,2054.0,52.0,5
0,74.0,32.0,32.0,2041.0,1244.0,179.0,548.0,78.0,5
1,83.0,36.0,59.0,2213.0,1857.0,336.0,2017.0,43.0,5
1,78.0,19.0,125.0,3776.0,1859.0,459.0,2037.0,64.0,5
0,56.0,35.0,85.0,2643.0,1441.0,347.0,578.0,141.0,5
1,67.0,71.0,61.0,3697.0,1920.0,484.0,2033.0,45.0,5
1,89.0,36.0,70.0,3321.0,1762.0,352.0,2036.0,53.0,5
0,65.0,27.0,73.0,2553.0,1291.0,270.0,689.0,157.0,5
0,72.0,13.0,68.0,2192.0,1305.0,264.0,540.0,89.0,5
0,49.0,73.0,58.0,3333.0,1474.0,405.0,662.0,153.0,5
0,85.0,21.0,63.0,2443.0,1627.0,333.0,596.0,116.0,5
1,77.0,53.0,80.0,3878.0,1672.0,407.0,2039.0,68.0,5
1,56.0,65.0,77.0,4046.0,1530.0,460.0,2023.0,56.0,5
0,73.0,43.0,53.0,2566.0,1232.0,247.0,592.0,106.0,5
0,54.0,46.0,79.0,3026.0,1703.0,417.0,654.0,143.0,5
0,54.0,17.0,64.0,2130.0,879.0,223.0,410.0,86.0,5
0,38.0,15.0,20.0,727.0,546.0,74.0,287.0,36.0,5
0,70.0,12.0,30.0,1229.0,1025.0,152.0,394.0,60.0,5
1,72.0,124.0,46.0,4067.0,2219.0,481.0,2121.0,67.0,5
0,59.0,23.0,89.0,3120.0,1240.0,336.0,468.0,131.0,5
1,73.0,38.0,88.0,3594.0,1623.0,423.0,2032.0,60.0,5
1,63.0,17.0,76.0,2560.0,1147.0,320.0,1986.0,42.0,5
0,32.0,54.0,74.0,2800.0,1192.0,327.0,562.0,142.0,5
0,26.0,83.0,57.0,2816.0,1373.0,389.0,449.0,117.0,5
1,48.0,66.0,50.0,2792.0,1443.0,346.0,2021.0,54.0,5
0,36.0,59.0,24.0,1654.0,1145.0,218.0,421.0,95.0,5
0,29.0,18.0,66.0,1594.0,707.0,216.0,300.0,73.0,5
0,38.0,54.0,66.0,2574.0,1116.0,301.0,480.0,123.0,5
0,71.0,13.0,75.0,2896.0,1252.0,304.0,580.0,99.0,5
0,39.0,14.0,44.0,1427.0,649.0,168.0,351.0,72.0,5
0,33.0,61.0,40.0,2109.0,1065.0,276.0,372.0,74.0,5
1,54.0,79.0,72.0,3346.0,1650.0,390.0,2029.0,49.0,5
1,80.0,80.0,66.0,3608.0,1922.0,446.0,2068.0,60.0,5
1,75.0,27.0,33.0,1644.0,1537.0,231.0,1999.0,41.0,5
0,40.0,30.0,61.0,2460.0,728.0,240.0,384.0,90.0,5
0,48.0,1.0,83.0,2428.0,988.0,263.0,459.0,106.0,5
0,65.0,41.0,12.0,1321.0,1220.0,193.0,516.0,74.0,5
0,43.0,42.0,52.0,1963.0,1185.0,301.0,458.0,118.0,5
1,92.0,58.0,63.0,3481.0,1994.0,345.0,2050.0,59.0,5
0,53.0,7.0,74.0,1921.0,1139.0,242.0,461.0,111.0,5
0,60.0,20.0,50.0,1708.0,1145.0,202.0,490.0,81.0,5
1,80.0,74.0,75.0,3014.0,1877.0,417.0,2071.0,68.0,5
1,78.0,22.0,47.0,2196.0,1466.0,262.0,2020.0,40.0,5
0,67.0,17.0,36.0,1524.0,1034.0,164.0,486.0,83.0,5
1,81.0,45.0,78.0,3746.0,1909.0,449.0,2093.0,64.0,5
